item_id,restaurant_id,category,price,veg_flag,popularity_score,margin_score
1227,157,main,177.91,True,0.0428,0.1876
1228,157,main,282.46,True,0.2691,0.2284
1229,157,main,164.3,True,0.0325,0.3209
1230,157,dessert,183.54,True,0.0043,0.4922
1231,157,main,307.76,True,0.0609,0.3734
1232,157,side,124.43,True,0.1175,0.2393
1233,158,dessert,108.46,True,0.0821,0.6809
1234,158,beverage,44.84,True,0.0142,0.5712
1235,158,beverage,73.4,True,0.2537,0.5026
1236,158,beverage,78.86,True,0.0113,0.5153
1237,158,beverage,58.77,False,0.0985,0.472
1238,158,beverage,75.88,True,0.0318,0.4969
1239,159,main,228.59,False,0.0216,0.271
1240,159,main,312.15,True,0.0014,0.3101
1241,159,beverage,90.43,True,0.0318,0.5691
1242,159,main,336.7,False,0.0676,0.3482
1243,159,beverage,98.07,True,0.0476,0.4419
1244,159,main,333.18,False,0.0688,0.2895
1245,159,side,125.89,True,0.0015,0.3983
1246,159,main,256.74,False,0.0551,0.3288
1247,159,dessert,121.36,False,0.2956,0.3717
1248,159,beverage,91.06,False,0.8017,0.5283
1249,160,side,94.2,False,0.0001,0.3099
1250,160,dessert,186.54,False,0.0291,0.5092
1251,160,beverage,119.12,True,0.0182,0.5085
1252,160,dessert,225.62,False,0.0151,0.4799
1253,160,main,180.8,False,0.0106,0.225
1254,160,beverage,97.27,False,0.013,0.4666
1255,161,dessert,64.44,True,0.0565,0.4842
1256,161,beverage,49.75,False,0.0379,0.5292
1257,161,main,131.78,False,0.2486,0.2462
1258,161,beverage,57.88,False,0.028,0.4657
1259,161,main,84.66,False,0.0046,0.322
1260,162,dessert,161.5,False,0.6009,0.5419
1261,162,side,82.92,False,0.2956,0.4703
1262,162,main,244.6,True,0.0178,0.1354
1263,163,main,159.36,False,0.0149,0.2666
1264,163,main,156.49,False,0.0328,0.4542
1265,163,main,100.06,False,0.0265,0.3041
1266,163,side,43.23,False,0.1569,0.354
1267,163,main,175.42,True,0.0856,0.1781
1268,163,main,116.13,False,0.0112,0.1609
1269,163,beverage,43.95,False,0.4708,0.4406
1270,163,side,59.82,False,0.0977,0.3739
1271,163,dessert,77.57,False,0.5092,0.4562
1272,163,dessert,78.98,False,0.1537,0.4151
1273,163,main,153.43,False,0.0043,0.2246
1274,163,main,127.22,False,0.0409,0.2817
1275,163,main,167.29,False,0.0595,0.2003
1276,164,main,360.06,True,0.0067,0.0966
1277,164,main,492.4,False,0.0996,0.1864
1278,164,main,677.66,True,0.6473,0.3663
1279,164,side,240.58,False,0.0101,0.3934
1280,164,beverage,256.25,True,0.1422,0.5219
1281,164,dessert,308.91,False,0.121,0.5004
1282,164,main,658.37,False,0.2501,0.2734
1283,164,dessert,445.36,False,0.0062,0.5112
1284,164,beverage,217.47,False,0.1495,0.6143
1285,164,beverage,286.68,False,0.0209,0.666
1286,165,main,101.65,False,0.0811,0.2681
1287,165,beverage,48.96,True,0.0122,0.5852
1288,165,dessert,90.88,False,0.1975,0.4683
1289,165,beverage,78.62,True,0.0957,0.6423
1290,165,main,148.6,False,0.0675,0.3501
1291,165,beverage,39.77,False,0.0693,0.5146
1292,165,side,76.59,False,0.1788,0.4264
1293,165,main,85.63,True,0.0777,0.3828
1294,166,beverage,33.62,False,0.1329,0.6107
1295,166,beverage,69.02,False,0.0703,0.6285
1296,166,main,117.39,True,0.0239,0.1321
1297,166,main,82.82,True,0.0621,0.2951
1298,167,side,163.96,True,0.0252,0.352
1299,167,dessert,136.24,True,0.0044,0.5403
1300,167,main,266.63,True,0.1321,0.1035
1301,167,main,225.77,True,0.0255,0.1236
1302,167,side,154.52,True,0.0238,0.142
1303,167,beverage,66.37,True,0.0,0.5651
1304,167,main,198.9,False,0.0737,0.1974
1305,167,dessert,160.86,True,0.0467,0.4302
1306,167,beverage,100.09,True,0.1602,0.5474
1307,167,dessert,180.22,True,0.1396,0.47
1308,168,main,161.9,True,0.0112,0.2712
1309,168,beverage,115.52,True,0.0157,0.5422
1310,168,main,309.02,True,0.0111,0.2074
1311,168,main,254.76,True,0.04,0.2183
1312,168,beverage,89.44,True,0.1046,0.7138
1313,168,beverage,81.54,True,0.0275,0.7391
1314,169,beverage,38.53,False,0.0548,0.5785
1315,169,side,74.99,False,0.0639,0.3576
1316,169,main,102.29,False,0.1826,0.2239
1317,170,beverage,76.19,False,0.0684,0.5519
1318,170,beverage,60.27,False,0.1147,0.6233
1319,170,beverage,55.3,False,0.0158,0.6246
1320,170,main,152.82,False,0.3878,0.3551
1321,170,side,45.38,True,0.0467,0.2883
1322,170,main,172.83,False,0.0088,0.2432
1323,170,dessert,91.11,True,0.0392,0.4861
1324,170,beverage,54.02,False,0.2184,0.6462
1325,170,beverage,59.19,True,0.0671,0.4875
1326,170,beverage,35.76,False,0.0587,0.6248
1327,170,dessert,106.12,False,0.0267,0.4224
1328,170,beverage,73.02,True,0.3966,0.4388
1329,170,side,53.18,False,0.075,0.2829
1330,171,main,85.9,True,0.0337,0.2119
1331,171,main,80.93,False,0.0046,0.2744
1332,171,main,153.54,False,0.0682,0.1746
1333,171,main,92.38,True,0.0506,0.2255
1334,171,main,143.57,False,1.0,0.275
1335,172,main,631.19,False,0.2366,0.3833
1336,172,side,180.26,False,0.01,0.4894
1337,172,main,523.61,False,0.2966,0.1133
1338,173,beverage,31.0,True,0.1345,0.5602
1339,173,main,157.1,False,0.0716,0.1852
1340,173,side,44.03,True,0.0021,0.2325
1341,173,dessert,85.8,True,0.4567,0.5461
1342,173,side,87.89,False,0.0103,0.2426
1343,173,beverage,76.81,False,0.0045,0.6646
1344,173,main,93.21,False,0.0525,0.2782
1345,173,main,127.1,True,0.003,0.3416
1346,174,main,124.16,True,0.0327,0.2372
1347,174,dessert,71.51,True,0.1272,0.6412
1348,174,main,95.38,True,0.1263,0.3949
1349,174,main,125.27,False,0.1118,0.2431
1350,174,beverage,73.07,True,0.0986,0.5334
1351,174,side,54.74,True,0.0125,0.4176
1352,174,beverage,32.18,True,0.0663,0.4841
1353,175,side,45.5,False,0.0541,0.439
1354,175,beverage,67.89,False,0.0137,0.571
1355,175,main,160.23,True,0.0022,0.2379
1356,175,beverage,51.76,True,0.0354,0.4463
1357,175,beverage,52.74,False,0.0875,0.5678
1358,175,main,91.6,False,0.4207,0.137
1359,175,beverage,62.72,True,0.019,0.6667
1360,175,main,136.94,True,0.066,0.1897
1361,175,main,104.78,True,0.0029,0.2565
1362,175,dessert,119.94,True,0.0357,0.5172
1363,176,main,130.99,True,0.0191,0.2042
1364,176,main,125.71,True,0.1228,0.3831
1365,176,beverage,72.29,False,0.0498,0.6099
1366,176,side,68.15,True,0.0172,0.3299
1367,176,main,120.39,True,0.0079,0.2029
1368,176,main,80.33,True,0.0117,0.2018
1369,176,beverage,47.87,True,0.0068,0.6502
1370,176,side,99.19,True,0.017,0.4613
1371,176,beverage,55.82,True,0.0365,0.5186
1372,176,beverage,64.4,False,0.0128,0.5899
1373,176,beverage,60.48,True,0.0419,0.5933
1374,176,main,168.12,False,0.0074,0.3652
1375,177,side,94.53,False,0.031,0.4586
1376,177,beverage,62.7,True,0.2115,0.5346
1377,177,main,85.18,False,0.3688,0.3389
1378,178,main,167.24,True,0.0229,0.3316
1379,178,beverage,78.78,True,0.017,0.554
1380,178,side,67.5,False,0.0286,0.3038
1381,178,main,94.17,True,0.0412,0.1485
1382,178,main,126.15,True,0.2154,0.4088
1383,178,dessert,91.59,True,0.0301,0.5539
1384,178,dessert,68.4,True,0.0045,0.5994
1385,178,main,158.82,True,0.0092,0.1324
1386,178,main,97.29,False,0.02,0.2471
1387,178,beverage,75.34,True,0.3287,0.5885
1388,178,dessert,93.41,True,0.1236,0.5058
1389,178,side,67.93,True,0.1328,0.3245
1390,179,main,83.78,False,0.4213,0.2837
1391,179,dessert,109.58,True,0.1975,0.4277
1392,179,side,78.26,False,0.1616,0.361
1393,179,beverage,45.15,False,0.0054,0.5269
1394,179,side,74.11,False,0.0824,0.5279
1395,179,beverage,66.08,True,0.0447,0.5081
1396,179,main,115.56,True,0.0264,0.3222
1397,179,main,127.59,True,0.0326,0.2239
1398,179,main,156.32,True,0.0287,0.25
1399,179,main,92.95,False,0.112,0.1786
1400,179,dessert,110.1,True,0.0074,0.5525
1401,179,main,104.17,False,0.0197,0.1851
1402,180,dessert,319.64,True,0.0494,0.3455
1403,180,main,602.39,False,0.0278,0.3324
1404,180,beverage,154.91,False,0.0012,0.5024
1405,180,main,419.3,False,0.014,0.3681
1406,180,main,521.19,True,0.0829,0.2182
1407,180,beverage,261.52,True,0.004,0.5148
1408,180,main,469.97,False,0.0787,0.1814
1409,180,main,648.81,True,0.0009,0.2844
1410,180,side,210.46,False,0.0008,0.283
1411,181,dessert,111.7,False,0.2216,0.5419
1412,181,dessert,103.86,True,0.0434,0.5349
1413,181,main,100.88,True,0.0582,0.2033
1414,181,beverage,71.46,True,0.1284,0.5557
1415,181,main,83.05,True,0.0009,0.2054
1416,181,main,121.83,False,0.0276,0.2664
1417,181,beverage,56.86,False,0.0613,0.6306
1418,182,side,83.34,False,0.0486,0.4034
1419,182,dessert,92.4,False,0.1145,0.4208
1420,182,dessert,107.39,True,0.0061,0.4039
1421,182,dessert,64.43,False,0.3066,0.508
1422,182,side,64.06,False,0.0308,0.4453
1423,182,main,119.37,True,0.0061,0.2521
1424,182,side,92.44,True,0.2075,0.4003
1425,182,main,108.91,True,0.1854,0.1597
1426,183,beverage,41.43,False,0.0562,0.4845
1427,183,beverage,51.91,True,0.041,0.538
1428,183,beverage,31.92,True,0.0718,0.5088
1429,183,side,53.4,True,0.2197,0.2669
1430,183,side,54.23,True,0.0352,0.4546
1431,183,main,123.7,False,0.0193,0.294
1432,183,main,143.48,True,0.0055,0.279
1433,183,dessert,101.33,True,0.2055,0.5515
1434,183,main,174.92,False,0.509,0.2162
1435,183,main,121.1,False,0.0287,0.1391
1436,184,beverage,140.83,True,0.0237,0.5039
1437,184,main,311.16,True,0.0744,0.278
1438,184,main,235.72,True,0.0479,0.1982
1439,184,main,288.15,True,0.0265,0.2552
1440,184,main,167.77,True,0.0003,0.2274
1441,184,side,190.8,True,0.0623,0.3284
1442,184,dessert,206.69,True,1.0,0.6508
1443,184,main,340.34,False,0.0335,0.1766
1444,184,side,85.19,False,0.0343,0.3023
1445,184,main,223.4,True,0.1629,0.2099
1446,184,main,271.22,False,0.022,0.3548
1447,184,beverage,81.28,False,0.3449,0.4864
1448,185,main,163.13,True,0.0271,0.1745
1449,185,dessert,67.57,False,0.057,0.6558
1450,185,beverage,38.4,False,0.4858,0.5493
1451,185,main,97.18,False,0.0241,0.3602
1452,186,main,584.55,True,0.0342,0.3023
1453,186,beverage,174.68,True,0.214,0.4228
1454,186,side,364.72,True,0.1279,0.3383
1455,186,beverage,222.13,True,0.0943,0.5798
1456,186,side,186.35,False,0.0035,0.4154
1457,186,main,419.78,False,0.116,0.3397
1458,186,main,686.56,False,0.0031,0.2596
1459,187,main,195.4,True,0.044,0.2061
1460,187,dessert,113.48,False,0.0063,0.5103
1461,187,beverage,62.5,False,0.0376,0.4444
1462,187,main,170.91,True,0.2944,0.1887
1463,187,main,212.71,False,0.0031,0.2716
1464,187,beverage,88.6,True,0.0119,0.4904
1465,187,beverage,64.04,False,0.0968,0.5382
1466,187,side,134.3,False,0.0249,0.5318
1467,187,main,311.41,False,0.0408,0.1618
1468,187,main,177.12,False,0.0077,0.299
1469,187,main,251.66,False,0.0114,0.1964
1470,187,beverage,149.49,False,0.1362,0.5948
1471,188,dessert,58.68,True,0.0507,0.5949
1472,188,beverage,56.71,False,0.0616,0.5905
1473,188,beverage,61.91,True,0.0476,0.6024
1474,189,side,127.62,False,0.0604,0.3253
1475,189,main,203.51,False,0.007,0.2676
1476,189,beverage,128.44,True,0.0195,0.5179
1477,189,main,264.3,False,0.0033,0.2101
1478,189,dessert,187.29,False,0.2504,0.5005
1479,189,side,154.2,True,0.0057,0.3446
1480,189,main,290.75,False,0.0719,0.2921
1481,189,beverage,113.44,False,0.0059,0.5503
1482,189,main,189.58,True,0.1139,0.2365
1483,189,main,298.01,False,0.078,0.2049
1484,189,main,334.75,True,0.001,0.3877
1485,190,beverage,37.13,False,0.0113,0.5548
1486,190,beverage,56.85,False,0.0677,0.4631
1487,190,dessert,94.75,False,0.1266,0.5064
1488,190,side,93.51,False,0.1916,0.3543
1489,190,beverage,58.69,False,0.0284,0.6041
1490,190,beverage,45.04,False,0.1021,0.6611
1491,191,main,250.92,True,0.0229,0.1775
1492,191,main,295.97,True,0.9339,0.2554
1493,191,main,207.4,True,0.0341,0.2701
1494,191,beverage,140.19,False,0.0703,0.3984
1495,191,beverage,121.39,False,0.0247,0.6344
1496,191,side,101.02,False,0.1597,0.49
1497,191,side,184.86,False,0.126,0.2673
1498,191,beverage,125.06,True,0.0877,0.6328
1499,191,side,126.19,True,0.0504,0.3231
1500,191,main,240.14,True,0.0065,0.2207
1501,191,side,116.66,False,0.0451,0.3179
1502,191,side,123.53,True,0.1395,0.3314
1503,192,main,172.54,True,0.0368,0.2178
1504,192,main,101.32,True,0.0191,0.2193
1505,192,main,113.82,True,0.364,0.3166
1506,192,main,159.02,True,0.0631,0.1916
1507,192,beverage,70.65,True,0.0484,0.5431
1508,192,main,108.9,True,0.0172,0.3183
1509,192,side,46.11,False,1.0,0.2984
1510,192,main,178.45,True,0.05,0.1635
1511,193,main,140.67,False,0.1914,0.2759
1512,193,main,144.87,True,0.0326,0.2517
1513,193,dessert,82.91,True,0.1146,0.4095
1514,193,main,145.43,True,0.004,0.1923
1515,193,main,154.87,False,0.0847,0.4051
1516,193,side,64.99,False,0.3135,0.3934
1517,193,main,138.63,False,0.9757,0.3444
1518,193,beverage,41.6,False,0.0158,0.5578
1519,193,main,110.23,False,0.1424,0.2728
1520,194,beverage,33.76,True,0.0257,0.543
1521,194,beverage,34.67,True,0.1005,0.5146
1522,194,dessert,105.62,False,0.066,0.448
1523,194,main,161.08,False,0.0167,0.2136
1524,194,main,174.55,False,0.0013,0.3571
1525,194,main,163.21,True,0.1151,0.2733
1526,194,dessert,82.32,False,0.0504,0.3862
1527,194,beverage,34.77,False,0.004,0.6324
1528,194,main,167.6,False,0.0533,0.23
1529,194,beverage,39.43,True,0.0328,0.4698
1530,194,beverage,59.65,False,0.0533,0.4762
1531,195,main,332.66,True,0.0002,0.2397
1532,195,dessert,125.14,True,0.0059,0.4472
1533,195,side,146.36,True,0.0983,0.1732
1534,195,beverage,95.08,True,0.1226,0.4664
1535,195,beverage,67.24,True,0.0674,0.6325
1536,195,dessert,136.15,False,0.0489,0.4781
1537,195,main,198.84,False,0.0208,0.2226
1538,195,main,321.44,True,0.0114,0.1265
1539,195,main,183.17,True,0.3331,0.181
1540,195,main,342.06,True,0.1236,0.3325
1541,195,main,288.68,False,0.2114,0.3447
1542,196,main,530.76,True,0.0197,0.3131
1543,196,beverage,127.93,False,0.0239,0.6078
1544,196,main,633.71,False,0.0809,0.2327
1545,196,beverage,120.41,True,0.013,0.5777
1546,196,beverage,293.18,False,0.4546,0.4789
1547,196,main,382.6,False,0.0025,0.1689
1548,196,dessert,242.17,False,0.1872,0.4841
1549,196,beverage,220.1,False,0.0169,0.6072
1550,196,beverage,140.88,False,0.0003,0.518
1551,196,main,318.18,False,0.0043,0.1345
1552,196,beverage,292.85,True,0.0195,0.6792
1553,196,main,565.21,True,0.0036,0.2709
1554,196,main,531.1,True,0.0201,0.1669
1555,197,main,163.86,True,0.0031,0.2448
1556,197,main,251.74,True,0.0609,0.2329
1557,197,side,181.6,True,0.0337,0.2651
1558,197,main,247.28,True,0.039,0.2808
1559,197,main,331.94,True,0.0926,0.3274
1560,197,dessert,221.88,False,0.0162,0.5641
1561,197,main,310.05,True,0.1758,0.2473
1562,197,main,248.38,True,0.0288,0.4895
1563,197,main,262.82,False,0.4826,0.0897
1564,197,beverage,71.43,False,0.0956,0.5648
1565,197,main,205.73,True,0.0635,0.2819
1566,197,main,223.51,True,0.0224,0.3016
1567,198,main,176.8,False,0.0041,0.1313
1568,198,dessert,86.31,False,0.1635,0.5269
1569,198,main,161.74,False,0.0029,0.2141
1570,198,dessert,63.2,False,0.0749,0.5167
1571,198,main,102.82,False,0.0669,0.2103
1572,198,main,114.04,True,0.0491,0.2142
1573,198,beverage,57.04,True,0.0214,0.6046
1574,198,main,84.22,True,0.1578,0.164
1575,199,main,85.65,False,0.0028,0.242
1576,199,main,178.63,False,0.0308,0.3226
1577,199,dessert,97.1,False,0.036,0.5111
1578,199,main,86.6,False,0.1371,0.1115
1579,199,main,140.85,False,0.0775,0.3304
1580,199,main,102.05,True,0.0095,0.3023
1581,199,side,50.07,True,0.0558,0.3157
1582,199,main,91.04,False,0.0049,0.1855
1583,199,main,137.51,False,0.0746,0.285
1584,199,main,151.43,False,0.0136,0.206
1585,199,main,152.43,False,0.3221,0.3316
1586,199,beverage,30.55,True,0.0305,0.5538
1587,200,side,185.4,True,0.0284,0.3962
1588,200,beverage,110.56,False,0.0416,0.5152
1589,200,main,240.13,False,0.002,0.2508
1590,200,beverage,125.81,False,0.0967,0.6096
1591,200,main,247.77,True,0.0154,0.2122
1592,200,beverage,146.74,False,0.0136,0.3778
1593,200,main,257.14,False,0.0015,0.2307
1594,200,beverage,85.73,True,0.0303,0.4943
1595,201,main,144.33,True,0.0051,0.2335
1596,201,main,87.8,True,0.0972,0.165
1597,201,side,58.18,False,0.0294,0.3203
1598,201,main,114.81,True,0.1164,0.3322
1599,201,beverage,36.24,True,0.1502,0.5624
1600,201,main,156.72,False,0.1152,0.1701
1601,201,main,117.82,False,0.3131,0.2859
1602,201,dessert,86.51,False,0.0131,0.4185
1603,201,dessert,63.11,False,1.0,0.3626
1604,201,main,150.21,True,0.3748,0.1638
1605,202,main,686.85,False,0.0889,0.2971
1606,202,dessert,283.65,False,0.0245,0.4883
1607,202,side,325.35,False,0.0221,0.352
1608,203,dessert,90.84,False,0.0347,0.5681
1609,203,side,65.65,False,0.0267,0.3587
1610,203,main,127.41,True,0.0123,0.2324
1611,203,main,151.55,True,0.2991,0.2546
1612,203,main,161.48,True,0.041,0.2103
1613,203,beverage,62.73,False,0.0186,0.5688
1614,203,main,124.02,True,0.031,0.2538
1615,203,beverage,74.23,True,0.0723,0.6678
1616,203,side,88.28,False,0.1308,0.4356
1617,203,main,85.49,False,0.0542,0.1517
1618,204,main,94.02,True,0.0074,0.1923
1619,204,main,155.76,False,0.1672,0.3775
1620,204,main,123.19,True,0.0199,0.2647
1621,204,main,141.24,False,0.6838,0.3447
1622,204,beverage,68.88,False,0.0802,0.5552
1623,204,beverage,74.6,True,0.0019,0.544
1624,204,main,111.77,True,0.2212,0.1737
1625,204,side,60.91,False,0.026,0.3034
1626,204,dessert,50.15,True,0.0254,0.4514
1627,205,beverage,61.33,False,0.3033,0.7293
1628,205,main,113.61,True,0.0346,0.1877
1629,205,main,149.83,False,0.0127,0.2967
1630,205,main,86.1,False,0.0366,0.2191
1631,205,main,131.3,True,0.0329,0.2637
1632,205,beverage,36.13,True,0.0102,0.5651
1633,205,main,128.7,False,0.0136,0.0525
1634,205,side,61.28,False,0.3743,0.287
1635,205,dessert,55.07,False,0.1663,0.5146
1636,205,beverage,53.38,False,0.1062,0.4491
1637,205,dessert,55.38,True,0.0711,0.4529
1638,205,beverage,40.03,False,0.0171,0.5974
1639,205,dessert,90.4,True,0.0205,0.599
1640,206,side,132.78,True,0.1266,0.2677
1641,206,dessert,224.5,True,0.063,0.453
1642,206,main,169.62,True,0.0349,0.2737
1643,206,dessert,117.55,False,0.0463,0.536
1644,206,main,263.12,False,0.1963,0.2381
1645,206,main,257.79,True,0.0052,0.3088
1646,207,dessert,259.41,False,0.0898,0.5185
1647,207,main,317.39,True,0.0252,0.1764
1648,207,main,543.81,True,0.0304,0.2035
1649,207,main,605.46,True,0.0631,0.2509
1650,207,side,323.39,False,0.003,0.4106
1651,207,main,695.59,False,0.0162,0.2252
1652,207,side,372.69,False,0.2061,0.4029
1653,207,main,606.14,False,0.0249,0.343
1654,208,beverage,49.85,True,0.0648,0.4865
1655,208,main,165.27,False,0.0053,0.3404
1656,208,dessert,76.93,True,0.1649,0.4427
1657,208,beverage,62.73,False,1.0,0.3693
1658,208,beverage,75.28,True,0.0144,0.5985
1659,208,beverage,65.64,True,0.0875,0.6868
1660,208,side,65.54,True,0.0075,0.2236
1661,208,main,95.45,True,0.0158,0.2362
1662,208,beverage,48.0,False,0.0271,0.5244
1663,208,main,111.78,True,0.0426,0.1227
1664,208,side,74.69,True,0.0004,0.5545
1665,208,main,155.09,False,0.1289,0.1419
1666,209,main,294.53,True,0.0275,0.2948
1667,209,dessert,154.33,False,0.0142,0.4971
1668,209,main,289.98,True,0.2558,0.2049
1669,209,dessert,239.31,False,0.0155,0.4145
1670,209,side,154.07,False,0.079,0.4095
1671,209,dessert,244.36,False,0.0243,0.4851
1672,210,main,101.71,True,0.0285,0.2733
1673,210,main,167.82,True,0.0297,0.2565
1674,210,side,94.22,False,0.2678,0.4064
1675,210,main,178.41,True,0.0194,0.0945
1676,210,main,166.38,True,0.0023,0.0982
1677,210,main,109.55,False,0.0746,0.2971
1678,210,beverage,60.26,False,0.0149,0.4189
1679,210,side,85.64,False,0.0507,0.4249
1680,210,dessert,106.7,True,0.0223,0.4559
1681,210,beverage,40.15,True,0.0493,0.4704
1682,211,main,339.64,True,0.1739,0.3242
1683,211,side,133.91,True,0.0186,0.4228
1684,211,main,345.32,True,0.3691,0.2751
1685,211,beverage,77.26,True,0.0078,0.5035
1686,211,main,298.51,True,0.0542,0.2486
1687,211,dessert,184.81,False,0.0173,0.4711
1688,212,dessert,144.95,True,0.2488,0.3829
1689,212,dessert,138.57,False,0.02,0.5007
1690,212,side,80.12,True,0.0141,0.3801
1691,212,beverage,109.75,True,0.0107,0.5339
1692,212,beverage,76.77,True,0.022,0.666
1693,212,beverage,133.96,False,0.0141,0.4709
1694,212,main,179.59,True,0.0667,0.2416
1695,213,beverage,47.58,False,0.0582,0.5156
1696,213,side,66.11,True,0.0152,0.3388
1697,213,main,153.36,False,0.1868,0.1077
1698,213,dessert,57.98,False,0.0741,0.5932
1699,213,beverage,42.06,True,0.0631,0.6418
1700,213,main,158.41,True,0.0339,0.2752
1701,214,side,93.0,True,0.0914,0.2301
1702,214,dessert,52.86,False,0.0026,0.5596
1703,214,main,120.0,True,0.0392,0.1347
1704,214,dessert,117.4,True,0.0182,0.4002
1705,214,main,129.99,True,0.0218,0.2085
1706,214,beverage,67.72,False,0.1351,0.5312
1707,215,side,53.12,False,0.0612,0.4368
1708,215,beverage,77.27,False,0.0246,0.6184
1709,215,beverage,79.86,False,0.0058,0.6264
1710,215,main,84.48,False,0.0317,0.1425
1711,215,beverage,56.17,False,0.0995,0.6046
1712,215,dessert,114.16,False,0.2075,0.3388
1713,215,beverage,42.57,False,0.0723,0.4919
1714,215,beverage,50.4,False,0.0064,0.5938
1715,216,beverage,84.96,True,0.0253,0.6229
1716,216,main,332.26,True,0.0956,0.2279
1717,216,dessert,236.84,True,0.0129,0.455
1718,216,main,212.08,True,0.0168,0.2634
1719,216,beverage,111.71,True,0.0226,0.4442
1720,216,dessert,104.88,False,0.0218,0.4878
1721,216,main,286.46,False,0.1315,0.248
1722,216,main,318.73,True,0.0418,0.3601
1723,216,main,175.05,False,0.1764,0.3328
1724,217,beverage,67.81,False,0.071,0.6849
1725,217,side,77.41,True,0.0216,0.3836
1726,217,main,94.99,True,0.0353,0.1712
1727,218,side,60.25,False,0.0178,0.2815
1728,218,beverage,47.11,False,0.013,0.6271
1729,218,dessert,74.84,True,0.0011,0.5672
1730,218,main,117.47,False,0.0937,0.2201
1731,218,main,114.03,True,0.0395,0.1937
1732,218,beverage,39.15,True,0.0059,0.5424
1733,218,main,152.74,True,0.1614,0.261
1734,218,dessert,97.65,False,0.1414,0.4098
1735,218,dessert,84.93,True,0.045,0.3664
1736,218,main,85.82,False,0.0251,0.3647
1737,218,side,66.55,False,0.9549,0.2653
1738,218,main,91.95,False,0.0298,0.1874
1739,218,main,171.17,False,0.0031,0.2227
1740,219,beverage,115.8,True,0.0422,0.598
1741,219,main,196.34,True,0.0306,0.3314
1742,219,dessert,134.69,False,0.2002,0.3895
1743,219,side,129.96,True,0.0558,0.4558
1744,219,beverage,91.59,True,0.0457,0.4386
1745,219,dessert,199.14,False,0.0218,0.5862
1746,219,beverage,66.26,False,0.0597,0.5606
1747,219,beverage,134.45,True,0.0901,0.6818
1748,219,beverage,101.4,True,0.1521,0.642
1749,219,beverage,86.07,True,0.1008,0.6013
1750,219,main,228.11,True,0.0128,0.2559
1751,219,main,307.01,False,0.0063,0.1177
1752,219,side,121.16,False,0.0147,0.4071
1753,220,dessert,63.66,False,0.0024,0.4919
1754,220,beverage,53.15,True,0.1547,0.5645
1755,220,beverage,75.33,True,0.2069,0.4413
1756,220,dessert,54.28,False,0.021,0.3931
1757,220,main,166.88,True,0.0027,0.2327
1758,220,beverage,43.48,True,0.1301,0.527
1759,220,beverage,74.97,True,0.0157,0.4982
1760,220,beverage,30.71,True,0.0116,0.5253
1761,221,beverage,175.76,False,0.0009,0.5783
1762,221,main,680.57,True,0.6495,0.3635
1763,221,beverage,156.6,True,0.0,0.6565
1764,221,main,430.18,True,0.004,0.1778
1765,221,side,223.52,True,0.0999,0.3804
1766,221,side,193.13,True,0.0861,0.3874
1767,222,main,390.24,False,0.0087,0.147
1768,222,dessert,394.14,True,0.0542,0.5186
1769,222,side,202.31,True,0.006,0.1966
1770,223,beverage,209.28,False,0.0006,0.4222
1771,223,main,431.75,False,0.0095,0.3102
1772,223,side,166.49,False,0.0137,0.2726
1773,223,main,462.74,True,0.0183,0.1841
1774,223,main,663.78,True,0.0046,0.2123
1775,223,main,587.78,False,0.0572,0.2798
1776,224,beverage,146.58,False,0.028,0.5584
1777,224,side,123.03,False,0.0836,0.4146
1778,224,beverage,104.79,True,0.0244,0.5034
1779,224,beverage,78.47,True,0.0376,0.57
1780,224,main,263.81,True,0.0411,0.1551
1781,224,beverage,148.36,True,0.0043,0.6792
1782,224,beverage,109.41,True,0.0625,0.4512
1783,224,beverage,135.67,False,0.0826,0.4948
1784,224,beverage,100.65,True,0.0041,0.4402
1785,225,main,479.19,False,0.0339,0.0684
1786,225,beverage,219.49,False,0.0533,0.5603
1787,225,main,648.57,True,0.0251,0.3272
1788,225,main,492.23,True,0.0002,0.3768
1789,225,main,426.33,False,0.0008,0.329
1790,225,main,486.73,False,0.1313,0.2126
1791,225,beverage,224.46,False,0.0181,0.5541
1792,225,beverage,206.75,True,0.0774,0.5655
1793,225,dessert,421.28,True,0.1425,0.5516
1794,225,beverage,290.62,True,0.0319,0.578
1795,225,main,511.35,True,0.0248,0.241
1796,225,beverage,155.12,False,0.0649,0.6601
1797,225,main,440.59,False,0.2145,0.2157
1798,226,main,319.35,True,0.0229,0.3003
1799,226,beverage,123.33,True,0.0305,0.6203
1800,226,main,165.77,True,0.1338,0.114
1801,226,main,339.49,True,0.4291,0.257
1802,226,dessert,190.51,True,0.0106,0.3745
1803,226,beverage,92.61,True,0.0538,0.5964
1804,226,dessert,161.91,True,0.0192,0.5345
1805,226,beverage,149.56,True,0.0013,0.5123
1806,227,dessert,70.63,True,0.0049,0.5675
1807,227,main,151.0,False,0.0641,0.2187
1808,227,beverage,45.41,False,0.0051,0.6319
1809,227,side,41.56,False,0.0646,0.4387
1810,227,beverage,78.78,False,0.0416,0.4889
1811,227,beverage,66.08,False,0.0402,0.4684
1812,227,dessert,119.75,False,0.0267,0.375
1813,227,main,179.08,True,0.0371,0.1872
1814,228,beverage,107.39,True,0.1099,0.6027
1815,228,beverage,111.07,False,0.1014,0.5453
1816,228,main,216.8,True,0.0283,0.2914
